filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
dataset/pluto_contracts_unmark/0x00539863217abd04b374a422c855e4c71ed1019a.sol,0x00539863217abd04b374a422c855e4c71ed1019a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825629.5118508,1.397857904434204,255,"{missing_zero_check,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00755562dfc1f409ec05d38254158850e4e8362a.sol,0x00755562dfc1f409ec05d38254158850e4e8362a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716824163.8842459,2.1630425453186035,255,"{dead_code,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x0085c150c1eb0e084e50a80bea91bc414aa6cbaa.sol,0x0085c150c1eb0e084e50a80bea91bc414aa6cbaa.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716828768.4846535,1.7092692852020264,255,"{assembly,controlled_array_length,naming_convention,solc_version,uninitialized_local}",{},{},{}
dataset/pluto_contracts_unmark/0x00888096c1cdeb35bb3772f9080227aa6c9968ad.sol,0x00888096c1cdeb35bb3772f9080227aa6c9968ad.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826312.9580467,1.464108943939209,255,"{arbitrary_send_eth,constable_states,low_level_calls,missing_zero_check,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00a4a3e9279678ca1b564bca66396bb5801192da.sol,0x00a4a3e9279678ca1b564bca66396bb5801192da.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716825267.2152128,1.7736952304840088,255,"{constable_states,dead_code,events_access,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00a77b5b45d477cbf0438b9d0d8e8ab6a58ca99a.sol,0x00a77b5b45d477cbf0438b9d0d8e8ab6a58ca99a.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822433.6084692,1.676565408706665,255,"{external_function,locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x00a9f7d093c46d95f0318e4a6ffc6ed68f73044c.sol,0x00a9f7d093c46d95f0318e4a6ffc6ed68f73044c.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716823036.2165904,2.1637766361236572,255,"{boolean_equal,constable_states,dead_code,deprecated_standards,divide_before_multiply,erc20_interface,events_access,incorrect_equality,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,shadowing_local,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x00b7197c1c3f4bb11d0b0d86643d215c83b460fc.sol,0x00b7197c1c3f4bb11d0b0d86643d215c83b460fc.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716826511.8247478,1.9254672527313232,255,"{arbitrary_send_erc20,calls_loop,dead_code,external_function,missing_zero_check,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00b9034425e357bf61b4abeb22299ec4a62c725b.sol,0x00b9034425e357bf61b4abeb22299ec4a62c725b.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716822633.8219779,1.866628646850586,255,"{constable_states,dead_code,erc20_interface,events_access,external_function,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
dataset/pluto_contracts_unmark/0x00b9eff768204a127dcd9e1b1480e713d33301cb.sol,0x00b9eff768204a127dcd9e1b1480e713d33301cb.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716821432.548322,1.3227012157440186,255,"{constable_states,naming_convention,solc_version}",{},{},{}
dataset/pluto_contracts_unmark/0x00ba68fd9c80bdd136344471ea7d437cd5a6c27d.sol,0x00ba68fd9c80bdd136344471ea7d437cd5a6c27d.sol,slither-0.10.0,solidity,2024/04/30,20240527_1443,1716827661.7788184,1.7059452533721924,255,"{dead_code,naming_convention,solc_version,too_many_digits}",{},{},{}
