filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
dataset/pluto_contracts_unmark/0x0e5d3380806f947b151fc3c9ba8946453fada97a.sol,0x0e5d3380806f947b151fc3c9ba8946453fada97a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717070596.9948266,611.2465345859528,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e6457a564fd6780b5a8512707a46c43f3a49ffc.sol,0x0e6457a564fd6780b5a8512707a46c43f3a49ffc.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717138301.4904337,11.363215684890747,0,{},{},{Solc experienced a fatal error},{}
dataset/pluto_contracts_unmark/0x0e6664cdb81ddf20d776b3bcb001797cee4030bc.sol,0x0e6664cdb81ddf20d776b3bcb001797cee4030bc.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717148117.9347792,506.50405383110046,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113}",{},{},{}
dataset/pluto_contracts_unmark/0x0e69a56bd2bb5a4a0cb44d3b96911f7cff01e29a.sol,0x0e69a56bd2bb5a4a0cb44d3b96911f7cff01e29a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716956851.939828,13.602413654327393,0,{},{},"{""Traceback (most recent call last):
  File \""/usr/local/lib/python3""}",{}
dataset/pluto_contracts_unmark/0x0e6dddd7f6747ed4ffa23a446a95b6535809c4bd.sol,0x0e6dddd7f6747ed4ffa23a446a95b6535809c4bd.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717272894.9694064,524.3047287464142,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
dataset/pluto_contracts_unmark/0x0e72bc5bd98f7a722215c0598bb8d1bb826a745a.sol,0x0e72bc5bd98f7a722215c0598bb8d1bb826a745a.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717073462.3312943,611.3378326892853,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e7b49eecf4b7731cfb79425ec6d8dd45c09cf9c.sol,0x0e7b49eecf4b7731cfb79425ec6d8dd45c09cf9c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717146545.0502954,611.314290523529,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e7c566229b38cf533d4af19169c1a5e4f892c1d.sol,0x0e7c566229b38cf533d4af19169c1a5e4f892c1d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717159774.219484,535.9912705421448,1,{Exception_State_SWC_110},{},{},{}
dataset/pluto_contracts_unmark/0x0e8175729e02db48ca0e2ca80efb72fe84a7dedd.sol,0x0e8175729e02db48ca0e2ca80efb72fe84a7dedd.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717259739.2652948,526.1251327991486,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107}",{},{},{}
dataset/pluto_contracts_unmark/0x0e8dc3390b1fd2270c1879f37dc59591d7eaae9d.sol,0x0e8dc3390b1fd2270c1879f37dc59591d7eaae9d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717272459.367903,611.5574004650116,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e9030636b73858ad93fcbd5e1e783d5c4de1a5c.sol,0x0e9030636b73858ad93fcbd5e1e783d5c4de1a5c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1717269461.7689147,611.2767145633698,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e9b345a0da4e1f276eabc57d1d02945dd09f46c.sol,0x0e9b345a0da4e1f276eabc57d1d02945dd09f46c.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716972589.772561,611.4143455028534,,{},{},{},{DOCKER_TIMEOUT}
dataset/pluto_contracts_unmark/0x0e9e062d7e60c8a6a406488631dae1c5f6db0e7d.sol,0x0e9e062d7e60c8a6a406488631dae1c5f6db0e7d.sol,mythril-0.24.7,solidity,2024/03/24,20240528_1112,1716897605.0613475,528.9448916912079,1,{Exception_State_SWC_110},{},{},{}
